sid,e85_blender_pump,e85_other_ethanol_blends
186448,1.0,"[""E15""]"
186449,1.0,"[""E15""]"
186451,1.0,"[""E15""]"
186452,1.0,"[""E15""]"
186453,1.0,"[""E15""]"
186454,1.0,"[""E15""]"
186455,0.0,
186456,1.0,"[""E15"",""E30-E35""]"
186457,0.0,
186458,1.0,"[""E15""]"
186459,1.0,"[""E15""]"
186460,1.0,"[""E15""]"
186461,1.0,"[""E15""]"
186462,0.0,
186463,0.0,
186464,0.0,
186465,0.0,
186466,0.0,
186467,1.0,"[""E15"",""E30-E35""]"
186468,0.0,
186469,0.0,
186470,1.0,"[""E15""]"
186476,0.0,
186478,0.0,
186479,0.0,
186480,0.0,
186481,0.0,
186482,0.0,
186483,0.0,
186484,0.0,
186485,0.0,
186487,0.0,
186488,0.0,
186489,0.0,
186490,0.0,
186491,0.0,
186492,0.0,
186493,0.0,
186494,0.0,
186495,0.0,
186496,0.0,
186497,0.0,
186498,0.0,
186499,0.0,
186500,0.0,
186501,0.0,
186502,0.0,
186503,0.0,
186504,0.0,
186505,0.0,
186507,0.0,
186508,0.0,
186509,0.0,
186510,0.0,
186511,0.0,
186512,0.0,
186513,0.0,
186514,0.0,
186515,1.0,"[""E15""]"
186520,0.0,
186936,0.0,
186937,0.0,
186938,0.0,
186940,1.0,"[""E15""]"
187176,0.0,
187177,0.0,
187178,0.0,
187179,0.0,
187180,1.0,"[""E15""]"
187181,1.0,"[""E15""]"
187182,1.0,"[""E15""]"
187183,1.0,"[""E15""]"
187184,1.0,"[""E15""]"
187185,1.0,"[""E15""]"
187186,1.0,"[""E15""]"
187187,1.0,"[""E15""]"
187188,1.0,"[""E15""]"
187189,1.0,"[""E15""]"
187190,1.0,"[""E15""]"
187191,1.0,"[""E15""]"
187193,0.0,
187194,1.0,"[""E15""]"
187196,1.0,"[""E15""]"
187197,1.0,"[""E15""]"
187198,1.0,"[""E15""]"
187199,1.0,"[""E15""]"
187200,1.0,"[""E15""]"
187201,1.0,"[""E15""]"
187202,1.0,"[""E15""]"
187203,1.0,"[""E15""]"
187204,1.0,"[""E15""]"
187205,1.0,"[""E15""]"
187206,1.0,"[""E15""]"
187207,1.0,"[""E15""]"
187208,1.0,"[""E15""]"
187209,1.0,"[""E15""]"
187210,1.0,"[""E15""]"
187211,1.0,"[""E15""]"
187490,0.0,
187491,0.0,
187493,0.0,
187494,0.0,
187495,0.0,
187496,0.0,
187497,0.0,
187498,0.0,
187499,0.0,
187500,0.0,
187501,0.0,
187502,0.0,
187503,0.0,
187504,0.0,
187505,0.0,
187506,0.0,
187507,0.0,
187508,0.0,
187509,0.0,
187510,0.0,
187511,0.0,
187512,0.0,
187513,0.0,
187515,0.0,
187516,0.0,
187517,0.0,
187518,0.0,
187519,0.0,
189021,0.0,
189023,0.0,
189024,0.0,
189025,0.0,
189026,0.0,
189027,0.0,
189028,0.0,
189029,0.0,
189030,0.0,
189031,1.0,"[""E15""]"
189032,1.0,"[""E15""]"
189307,1.0,"[""E15""]"
189308,0.0,
190332,0.0,
190333,0.0,
190334,0.0,
190336,0.0,
190337,0.0,
190338,0.0,
190339,1.0,"[""E15""]"
190340,0.0,
190341,0.0,
190343,1.0,"[""E15"",""E30-E35""]"
190344,0.0,
190347,0.0,
193016,0.0,
193017,0.0,
193018,0.0,
193019,0.0,
193020,0.0,
193021,0.0,
193022,0.0,
193023,0.0,
193024,0.0,
193025,0.0,
193026,0.0,
193027,0.0,
193028,0.0,
193029,0.0,
193030,0.0,
193304,0.0,
193305,1.0,"[""E15""]"
193306,1.0,"[""E15""]"
193307,0.0,
193308,0.0,
193309,1.0,"[""E15""]"
194128,1.0,"[""E15"",""E20-E25"",""E30-E35"",""E40-Plus""]"
196405,0.0,
196406,1.0,"[""E15""]"
196407,1.0,"[""E15""]"
196408,1.0,"[""E15""]"
196409,1.0,"[""E15""]"
196410,1.0,"[""E15""]"
196411,1.0,"[""E15""]"
196417,0.0,
196616,0.0,
196617,0.0,
196619,0.0,
196622,0.0,
196623,0.0,
196624,0.0,
196625,0.0,
196626,0.0,
199665,0.0,
199668,1.0,"[""E15""]"
199669,1.0,"[""E15""]"
199670,1.0,"[""E15""]"
199671,0.0,
199672,0.0,
199673,0.0,
199674,0.0,
199675,0.0,
199676,0.0,
199677,0.0,
199678,0.0,
199679,0.0,
199680,0.0,
199681,0.0,
199682,0.0,
199683,0.0,
199684,0.0,
199685,0.0,
199686,0.0,
199687,0.0,
199688,0.0,
199689,0.0,
199690,0.0,
199691,0.0,
199692,0.0,
199693,0.0,
199694,0.0,
199695,0.0,
199697,0.0,
199698,0.0,
199699,0.0,
199700,0.0,
199702,1.0,"[""E30-E35""]"
199703,0.0,
199704,1.0,"[""E15"",""E30-E35""]"
199705,1.0,"[""E15""]"
199706,0.0,
199707,0.0,
199708,0.0,
199709,1.0,"[""E15"",""E30-E35""]"
199711,0.0,
199712,1.0,"[""E15""]"
199713,0.0,
199714,0.0,
199715,0.0,
199717,1.0,"[""E30-E35""]"
199718,1.0,"[""E15"",""E30-E35""]"
200322,0.0,
200323,0.0,
200324,0.0,
200325,0.0,
200326,0.0,
200327,0.0,
200328,0.0,
200329,0.0,
200330,0.0,
200331,0.0,
200332,0.0,
200333,0.0,
200334,0.0,
200335,0.0,
200336,0.0,
200337,0.0,
200338,0.0,
200339,0.0,
200340,0.0,
200341,0.0,
200342,0.0,
200343,0.0,
200344,0.0,
200345,0.0,
200346,0.0,
200347,0.0,
200348,0.0,
200349,0.0,
200350,0.0,
200351,0.0,
200352,0.0,
200353,0.0,
200354,0.0,
200355,0.0,
200356,0.0,
200357,0.0,
200358,0.0,
200361,0.0,
200362,0.0,
200363,0.0,
200364,0.0,
200365,0.0,
200366,0.0,
200367,0.0,
200368,0.0,
200369,0.0,
200370,0.0,
200371,0.0,
200372,0.0,
200373,0.0,
200374,0.0,
200375,0.0,
200376,0.0,
200377,0.0,
200378,0.0,
200379,0.0,
200380,0.0,
200381,0.0,
200382,0.0,
200383,0.0,
200384,0.0,
200385,0.0,
200386,0.0,
200387,0.0,
200388,0.0,
200389,0.0,
200390,0.0,
200391,0.0,
200392,0.0,
200393,0.0,
200394,0.0,
200395,0.0,
200396,0.0,
200397,0.0,
200398,0.0,
200399,0.0,
200400,0.0,
200401,0.0,
200402,0.0,
201129,1.0,"[""E15""]"
201130,1.0,"[""E15""]"
201131,1.0,"[""E15""]"
201133,0.0,
201134,1.0,"[""E15""]"
201135,0.0,
201136,1.0,"[""E15""]"
201137,1.0,"[""E15""]"
201139,1.0,"[""E15""]"
201140,1.0,"[""E15""]"
201142,1.0,"[""E15""]"
201143,1.0,"[""E15""]"
201144,1.0,"[""E15""]"
201145,1.0,"[""E15""]"
201146,1.0,"[""E15""]"
201147,1.0,"[""E15""]"
201148,0.0,
201149,0.0,
201150,1.0,"[""E15""]"
201151,0.0,
201152,1.0,"[""E15""]"
201154,1.0,"[""E15""]"
201546,1.0,"[""E15""]"
202834,0.0,
202985,0.0,
202986,0.0,
203056,0.0,
203057,0.0,
203058,1.0,"[""E15""]"
203059,1.0,"[""E15""]"
203060,0.0,
203061,1.0,"[""E40-Plus""]"
203062,1.0,"[""E15""]"
203063,0.0,
203064,0.0,
203103,0.0,
203107,0.0,
203108,0.0,
203148,1.0,"[""E15""]"
203155,0.0,
203307,0.0,
203308,1.0,"[""E15"",""E40-Plus""]"
203314,0.0,
203317,0.0,
203318,1.0,"[""E15"",""E30-E35""]"
203320,1.0,"[""E15"",""E30-E35""]"
203321,0.0,
204291,0.0,
204292,1.0,"[""E15""]"
204294,0.0,
204296,0.0,
204312,1.0,"[""E15""]"
204321,1.0,"[""E15""]"
204322,1.0,"[""E40-Plus""]"
204324,0.0,
204325,0.0,
204326,1.0,"[""E15""]"
204329,1.0,"[""E15"",""E30-E35""]"
204330,0.0,
204331,0.0,
204332,0.0,
204574,1.0,"[""E15""]"
204575,0.0,
204576,0.0,
204577,0.0,
204732,1.0,"[""E15""]"
204733,1.0,"[""E15""]"
204886,1.0,"[""E15"",""E30-E35""]"
204887,1.0,"[""E15"",""E30-E35""]"
205095,0.0,
205096,1.0,"[""E15""]"
205097,1.0,"[""E15""]"
205098,1.0,"[""E15""]"
205099,1.0,"[""E15""]"
205100,1.0,"[""E15""]"
205103,1.0,"[""E15""]"
205104,1.0,"[""E15""]"
205105,1.0,"[""E15""]"
205289,0.0,
207031,0.0,
207032,0.0,
207033,1.0,"[""E15""]"
207034,0.0,
207035,0.0,
207036,0.0,
207037,0.0,
207038,0.0,
207039,0.0,
207040,1.0,"[""E15""]"
207041,0.0,
207042,1.0,"[""E15""]"
207043,0.0,
207044,1.0,"[""E15"",""E30-E35""]"
207045,0.0,
207046,1.0,"[""E15""]"
207047,0.0,
207048,1.0,"[""E15""]"
207049,1.0,"[""E15""]"
207050,1.0,"[""E15""]"
207051,0.0,
207052,0.0,
207053,0.0,
207054,0.0,
207055,0.0,
207056,0.0,
207057,0.0,
207058,0.0,
207059,0.0,
207060,0.0,
207061,0.0,
207062,1.0,"[""E15""]"
207063,1.0,"[""E15""]"
207064,1.0,"[""E15""]"
207065,0.0,
207758,1.0,"[""E15"",""E20-E25"",""E30-E35"",""E40-Plus""]"
207863,1.0,"[""E15""]"
207864,1.0,"[""E15""]"
207865,1.0,"[""E15""]"
207866,1.0,"[""E15""]"
207867,1.0,"[""E15"",""E30-E35""]"
207920,1.0,"[""E15""]"
207922,1.0,"[""E15""]"
207923,1.0,"[""E15""]"
207924,1.0,"[""E15""]"
207925,1.0,"[""E15""]"
207926,1.0,"[""E15""]"
207927,1.0,"[""E15""]"
211805,0.0,
211806,0.0,
211807,0.0,
211809,0.0,
211997,1.0,"[""E15""]"
211998,0.0,
211999,0.0,
212000,0.0,
212001,1.0,"[""E30-E35""]"
212082,0.0,
212083,0.0,
212084,0.0,
212159,0.0,
212160,0.0,
212161,0.0,
212162,0.0,
212163,0.0,
212164,0.0,
212165,0.0,
212166,0.0,
212167,0.0,
212168,0.0,
212169,0.0,
213118,1.0,"[""E15""]"
213119,1.0,"[""E15""]"
213120,1.0,"[""E15""]"
213121,1.0,"[""E15""]"
213122,1.0,"[""E15""]"
213123,1.0,"[""E15""]"
213124,1.0,"[""E15""]"
213125,1.0,"[""E15""]"
213126,1.0,"[""E15""]"
213127,1.0,"[""E15""]"
213652,1.0,"[""E15""]"
213653,0.0,
213655,1.0,"[""E15""]"
213656,0.0,
213658,0.0,
213801,0.0,
213802,1.0,"[""E15""]"
213803,0.0,
213804,0.0,
213854,0.0,
213862,0.0,
213996,1.0,"[""E15""]"
214922,1.0,"[""E15""]"
214923,1.0,"[""E15""]"
214924,1.0,"[""E15""]"
214925,0.0,
214926,0.0,
217419,0.0,
219596,0.0,
219597,0.0,
219598,0.0,
219599,0.0,
219600,0.0,
219601,0.0,
219602,0.0,
219603,0.0,
219604,0.0,
219605,0.0,
219606,0.0,
219607,0.0,
219608,1.0,"[""E15""]"
219609,1.0,"[""E15""]"
219610,1.0,"[""E15""]"
219611,1.0,"[""E15""]"
219612,1.0,"[""E15""]"
219613,1.0,"[""E15""]"
219614,1.0,"[""E15""]"
219615,1.0,"[""E15""]"
219616,1.0,"[""E15""]"
219617,0.0,
219618,1.0,"[""E15""]"
219620,1.0,"[""E15""]"
219621,1.0,"[""E15""]"
219622,1.0,"[""E15""]"
219623,1.0,"[""E15""]"
219624,1.0,"[""E15""]"
219625,1.0,"[""E15""]"
219626,1.0,"[""E15""]"
219627,1.0,"[""E15""]"
219629,1.0,"[""E15""]"
219630,1.0,"[""E15""]"
219631,1.0,"[""E15""]"
219632,1.0,"[""E15""]"
219633,0.0,
219634,0.0,
219635,0.0,
219636,1.0,"[""E15""]"
219637,1.0,"[""E15""]"
219638,1.0,"[""E15""]"
219639,1.0,"[""E15""]"
219640,1.0,"[""E15""]"
219641,1.0,"[""E15""]"
219642,1.0,"[""E15""]"
219643,1.0,"[""E15""]"
219645,1.0,"[""E15""]"
219646,1.0,"[""E15""]"
219647,1.0,"[""E15""]"
219648,1.0,"[""E15""]"
219649,1.0,"[""E15""]"
219650,1.0,"[""E15""]"
219651,1.0,"[""E15""]"
219652,1.0,"[""E15""]"
219653,1.0,"[""E15""]"
219654,1.0,"[""E15""]"
219655,0.0,
219656,1.0,"[""E15""]"
219657,0.0,
219658,1.0,"[""E15""]"
219659,1.0,"[""E15""]"
219660,1.0,"[""E15""]"
219661,1.0,"[""E15""]"
219662,0.0,
219663,1.0,"[""E15""]"
219664,1.0,"[""E15""]"
219665,1.0,"[""E15""]"
219666,1.0,"[""E15""]"
219667,1.0,"[""E15""]"
219668,1.0,"[""E15""]"
219669,1.0,"[""E15""]"
219670,1.0,"[""E15""]"
219671,1.0,"[""E15""]"
219672,1.0,"[""E15""]"
219673,1.0,"[""E15""]"
219674,1.0,"[""E15""]"
219675,1.0,"[""E15""]"
219676,1.0,"[""E15""]"
219677,1.0,"[""E15""]"
219678,1.0,"[""E15""]"
219679,1.0,"[""E15""]"
219680,1.0,"[""E15""]"
219681,1.0,"[""E15""]"
219682,1.0,"[""E15""]"
219683,1.0,"[""E15""]"
219684,1.0,"[""E15""]"
219685,1.0,"[""E15""]"
219686,1.0,"[""E15""]"
219687,1.0,"[""E15""]"
219688,1.0,"[""E15""]"
219689,1.0,"[""E15""]"
219690,1.0,"[""E15""]"
219691,1.0,"[""E15""]"
219692,1.0,"[""E15""]"
219693,1.0,"[""E15""]"
219694,1.0,"[""E15""]"
219695,1.0,"[""E15""]"
219696,1.0,"[""E15""]"
219697,1.0,"[""E15""]"
219698,0.0,
219699,1.0,"[""E15""]"
219700,1.0,"[""E15""]"
219701,1.0,"[""E15""]"
219702,1.0,"[""E15""]"
219703,1.0,"[""E15""]"
219704,1.0,"[""E15""]"
219705,1.0,"[""E15""]"
219706,1.0,"[""E15""]"
219707,0.0,
219708,1.0,"[""E15""]"
219714,0.0,
219715,0.0,
219716,0.0,
219717,0.0,
219718,0.0,
219719,0.0,
219723,0.0,
219724,0.0,
219725,0.0,
219726,0.0,
219727,0.0,
219728,0.0,
219729,0.0,
219730,0.0,
219731,0.0,
219732,0.0,
219733,0.0,
219734,0.0,
219820,1.0,"[""E15""]"
219821,1.0,"[""E15""]"
219822,1.0,"[""E15""]"
219823,1.0,"[""E15""]"
219824,1.0,"[""E15""]"
219825,1.0,"[""E15""]"
219826,1.0,"[""E15""]"
219827,0.0,
219828,0.0,
219830,1.0,"[""E15""]"
219831,0.0,
219832,1.0,"[""E15""]"
219833,1.0,"[""E15""]"
219834,0.0,
219835,1.0,"[""E15""]"
219836,0.0,
219837,1.0,"[""E15""]"
219838,1.0,"[""E15""]"
219839,1.0,"[""E15""]"
219840,1.0,"[""E15""]"
220799,0.0,
222148,1.0,"[""E15""]"
223604,0.0,
223676,0.0,
223678,0.0,
224632,0.0,
224719,0.0,
224720,0.0,
224724,0.0,
224766,0.0,
224767,1.0,"[""E15"",""E20-E25"",""E30-E35""]"
224768,0.0,
224769,1.0,"[""E40-Plus""]"
224770,0.0,
224830,0.0,
224831,0.0,"[""E15""]"
224832,0.0,
224835,0.0,
224838,0.0,
225584,0.0,
225631,0.0,
225634,0.0,
225636,0.0,
225638,0.0,
225639,0.0,
225640,0.0,
225641,0.0,
226785,0.0,
226786,1.0,"[""E15""]"
226787,0.0,
226850,0.0,
227819,1.0,"[""E15""]"
227820,1.0,"[""E15""]"
227821,1.0,"[""E15""]"
227830,0.0,
233396,0.0,
235930,0.0,
236113,0.0,
236114,0.0,
236115,1.0,"[""E40-Plus""]"
236381,0.0,
236455,0.0,
236457,0.0,
236458,0.0,
236459,0.0,
236549,0.0,
236550,0.0,
236551,0.0,
236552,0.0,
236553,0.0,
236554,0.0,
236556,0.0,
236557,0.0,
237089,0.0,
237090,0.0,
237091,0.0,
237092,0.0,
237093,0.0,
237094,0.0,
237095,0.0,
237096,0.0,
237097,0.0,
237098,0.0,
237100,0.0,
237101,0.0,
237102,0.0,
237103,0.0,
237104,0.0,
237105,0.0,
237106,0.0,
237107,0.0,
237109,0.0,
237110,0.0,
237111,0.0,
237112,0.0,
237113,0.0,
237114,0.0,
237117,1.0,"[""E15""]"
237118,1.0,"[""E15""]"
237119,1.0,"[""E15""]"
237120,1.0,"[""E15""]"
238009,0.0,
238686,0.0,
238759,0.0,
240999,0.0,
250453,0.0,
250454,0.0,
250455,0.0,
250456,0.0,
250457,1.0,"[""E15""]"
250458,0.0,
250459,1.0,"[""E40-Plus""]"
250461,1.0,"[""E15"",""E40-Plus""]"
250462,0.0,
250463,0.0,
250464,1.0,"[""E40-Plus""]"
250794,0.0,
251091,0.0,
251092,0.0,
251193,0.0,
251710,0.0,
251712,1.0,"[""E40-Plus""]"
251730,0.0,
251747,0.0,
251748,0.0,
251749,0.0,
251750,0.0,
251751,0.0,
251753,0.0,
252127,0.0,
252128,0.0,
252681,1.0,"[""E15""]"
252684,0.0,
252733,0.0,
252788,1.0,"[""E15""]"
252789,0.0,
252790,1.0,"[""E15""]"
252791,0.0,
252792,0.0,
252793,0.0,
253403,0.0,
253404,1.0,"[""E40-Plus""]"
253507,1.0,"[""E15""]"
253508,0.0,
254341,0.0,
254345,0.0,
255424,0.0,
255425,0.0,
255426,1.0,"[""E40-Plus""]"
255427,0.0,
255428,0.0,
255429,0.0,
255430,0.0,
255431,0.0,
255432,0.0,
255433,0.0,
255565,0.0,
255566,0.0,
