sid,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network
185239,0.0,0.0,2.0,ChargePoint Network
185241,0.0,0.0,2.0,ChargePoint Network
185242,0.0,0.0,2.0,ChargePoint Network
185243,1.0,0.0,0.0,ChargePoint Network
185244,1.0,0.0,0.0,ChargePoint Network
185245,0.0,0.0,2.0,ChargePoint Network
185246,0.0,0.0,2.0,ChargePoint Network
185247,0.0,0.0,2.0,ChargePoint Network
185249,0.0,0.0,2.0,ChargePoint Network
185253,0.0,0.0,2.0,ChargePoint Network
185254,0.0,0.0,2.0,ChargePoint Network
185255,0.0,0.0,2.0,ChargePoint Network
185257,4.0,0.0,0.0,Electrify America
185258,4.0,0.0,0.0,Electrify America
185261,0.0,0.0,1.0,Blink Network
185264,0.0,0.0,2.0,ChargePoint Network
185266,0.0,0.0,2.0,ChargePoint Network
185267,0.0,0.0,2.0,ChargePoint Network
185273,8.0,0.0,0.0,Tesla
185274,8.0,0.0,0.0,Tesla
185275,8.0,0.0,0.0,Tesla
185276,0.0,0.0,2.0,Volta
185277,0.0,0.0,2.0,FCN
185289,0.0,0.0,4.0,Non-Networked
185290,0.0,0.0,8.0,Non-Networked
185291,0.0,0.0,1.0,Non-Networked
185292,0.0,0.0,1.0,Non-Networked
185293,2.0,0.0,1.0,Non-Networked
185294,0.0,0.0,2.0,Non-Networked
185295,0.0,0.0,10.0,Non-Networked
185296,0.0,0.0,2.0,Non-Networked
185297,0.0,0.0,2.0,Non-Networked
185298,0.0,0.0,1.0,Non-Networked
185299,0.0,0.0,2.0,Non-Networked
185300,0.0,0.0,2.0,Non-Networked
185301,0.0,0.0,2.0,Non-Networked
185302,0.0,0.0,1.0,Non-Networked
185304,0.0,0.0,2.0,ChargePoint Network
185305,0.0,0.0,2.0,ChargePoint Network
185306,0.0,0.0,2.0,ChargePoint Network
185307,0.0,0.0,1.0,ChargePoint Network
185308,0.0,0.0,1.0,ChargePoint Network
185311,1.0,0.0,0.0,ChargePoint Network
185312,1.0,0.0,0.0,SHELL_RECHARGE
185314,0.0,0.0,1.0,OpConnect
185319,0.0,0.0,2.0,ChargePoint Network
185327,0.0,0.0,1.0,ChargePoint Network
185328,0.0,0.0,1.0,ChargePoint Network
185329,0.0,0.0,1.0,ChargePoint Network
185330,0.0,0.0,1.0,ChargePoint Network
185331,0.0,0.0,1.0,ChargePoint Network
185332,0.0,0.0,1.0,ChargePoint Network
185333,0.0,0.0,1.0,ChargePoint Network
185334,0.0,0.0,2.0,ChargePoint Network
185335,0.0,0.0,2.0,ChargePoint Network
185336,0.0,0.0,2.0,ChargePoint Network
185337,0.0,0.0,1.0,ChargePoint Network
185338,0.0,0.0,1.0,ChargePoint Network
185339,0.0,0.0,1.0,ChargePoint Network
185340,0.0,0.0,2.0,ChargePoint Network
185343,0.0,0.0,2.0,ChargePoint Network
185348,0.0,0.0,2.0,ChargePoint Network
185349,0.0,0.0,1.0,ChargePoint Network
185350,0.0,0.0,1.0,ChargePoint Network
185351,0.0,0.0,2.0,ChargePoint Network
185353,0.0,0.0,2.0,ChargePoint Network
185354,0.0,0.0,2.0,ChargePoint Network
185355,0.0,0.0,2.0,ChargePoint Network
185357,0.0,0.0,2.0,ChargePoint Network
185359,0.0,0.0,1.0,ChargePoint Network
185360,0.0,0.0,2.0,ChargePoint Network
185361,0.0,0.0,2.0,ChargePoint Network
185362,0.0,0.0,2.0,ChargePoint Network
185363,0.0,0.0,2.0,ChargePoint Network
185365,0.0,0.0,2.0,ChargePoint Network
185366,0.0,0.0,2.0,ChargePoint Network
185367,0.0,0.0,2.0,ChargePoint Network
185368,0.0,0.0,2.0,ChargePoint Network
185369,1.0,0.0,0.0,ChargePoint Network
185370,1.0,0.0,0.0,ChargePoint Network
185373,4.0,0.0,0.0,Electrify America
185374,4.0,0.0,0.0,Electrify America
185375,4.0,0.0,0.0,Electrify America
185379,0.0,0.0,2.0,Blink Network
185381,0.0,0.0,1.0,SemaCharge Network
185382,0.0,0.0,2.0,ChargePoint Network
185383,1.0,0.0,0.0,ChargePoint Network
185384,0.0,0.0,2.0,ChargePoint Network
185385,0.0,0.0,2.0,ChargePoint Network
185387,0.0,0.0,2.0,ChargePoint Network
185391,1.0,0.0,0.0,ChargePoint Network
185392,0.0,0.0,2.0,ChargePoint Network
185393,0.0,0.0,2.0,ChargePoint Network
185394,0.0,0.0,1.0,ChargePoint Network
185395,0.0,0.0,2.0,ChargePoint Network
185396,0.0,0.0,2.0,ChargePoint Network
185397,1.0,0.0,0.0,ChargePoint Network
185398,0.0,0.0,2.0,ChargePoint Network
185399,1.0,0.0,0.0,ChargePoint Network
185400,1.0,0.0,0.0,ChargePoint Network
185401,1.0,0.0,0.0,ChargePoint Network
185403,0.0,0.0,2.0,ChargePoint Network
185404,0.0,0.0,2.0,ChargePoint Network
185407,8.0,0.0,0.0,Tesla
185408,5.0,0.0,0.0,Tesla
185409,8.0,0.0,0.0,Tesla
185410,0.0,0.0,2.0,Volta
185411,0.0,0.0,2.0,Volta
185412,0.0,0.0,2.0,Volta
185413,0.0,0.0,2.0,Volta
185418,0.0,0.0,2.0,SemaCharge Network
185421,0.0,0.0,2.0,ChargePoint Network
185422,0.0,0.0,1.0,ChargePoint Network
185423,0.0,0.0,1.0,ChargePoint Network
185425,0.0,0.0,2.0,ChargePoint Network
185426,0.0,0.0,2.0,ChargePoint Network
185427,0.0,0.0,2.0,ChargePoint Network
185428,0.0,0.0,2.0,ChargePoint Network
185429,0.0,0.0,2.0,ChargePoint Network
185430,0.0,0.0,2.0,ChargePoint Network
185431,0.0,0.0,2.0,ChargePoint Network
185432,0.0,0.0,2.0,ChargePoint Network
185433,0.0,0.0,2.0,ChargePoint Network
185434,0.0,0.0,2.0,ChargePoint Network
185435,0.0,0.0,2.0,ChargePoint Network
185437,0.0,0.0,2.0,ChargePoint Network
185438,0.0,0.0,2.0,ChargePoint Network
185439,0.0,0.0,2.0,ChargePoint Network
185440,0.0,0.0,2.0,ChargePoint Network
185441,0.0,0.0,2.0,ChargePoint Network
185442,0.0,0.0,2.0,ChargePoint Network
185443,0.0,0.0,3.0,SemaCharge Network
185444,0.0,0.0,4.0,SemaCharge Network
185446,0.0,0.0,2.0,ChargePoint Network
185447,0.0,0.0,1.0,FLO
185448,0.0,0.0,9.0,EV Connect
185449,0.0,0.0,5.0,EV Connect
185451,0.0,0.0,1.0,SemaCharge Network
185453,0.0,0.0,1.0,ChargePoint Network
185454,0.0,0.0,2.0,ChargePoint Network
185455,0.0,0.0,2.0,ChargePoint Network
185456,0.0,0.0,2.0,ChargePoint Network
185457,0.0,0.0,2.0,ChargePoint Network
185460,1.0,0.0,2.0,SHELL_RECHARGE
185463,0.0,0.0,6.0,ChargePoint Network
185464,0.0,0.0,16.0,ChargePoint Network
185465,0.0,0.0,8.0,ChargePoint Network
185466,0.0,0.0,4.0,ChargePoint Network
185467,0.0,0.0,1.0,ChargePoint Network
185468,0.0,0.0,1.0,ChargePoint Network
185469,0.0,0.0,1.0,ChargePoint Network
185470,0.0,0.0,2.0,ChargePoint Network
185471,0.0,0.0,6.0,ChargePoint Network
185472,0.0,0.0,8.0,ChargePoint Network
185474,0.0,0.0,4.0,Blink Network
185475,0.0,0.0,1.0,ChargePoint Network
185476,0.0,0.0,1.0,ChargePoint Network
185477,0.0,0.0,2.0,ChargePoint Network
185478,0.0,0.0,2.0,ChargePoint Network
185479,0.0,0.0,2.0,ChargePoint Network
185480,0.0,0.0,2.0,ChargePoint Network
185481,0.0,0.0,1.0,ChargePoint Network
185482,0.0,0.0,2.0,ChargePoint Network
185486,2.0,0.0,0.0,EVGATEWAY
185487,0.0,0.0,2.0,Non-Networked
185488,0.0,0.0,2.0,Non-Networked
185489,0.0,0.0,3.0,Non-Networked
185490,0.0,0.0,4.0,Non-Networked
185491,0.0,39.0,0.0,Non-Networked
185492,0.0,11.0,2.0,Non-Networked
185493,0.0,0.0,5.0,Non-Networked
185518,0.0,0.0,2.0,ChargePoint Network
185519,0.0,0.0,2.0,ChargePoint Network
185520,0.0,0.0,1.0,Non-Networked
185521,0.0,0.0,2.0,Non-Networked
185522,0.0,0.0,2.0,Non-Networked
185523,0.0,0.0,2.0,Non-Networked
185524,0.0,0.0,2.0,Non-Networked
185525,0.0,0.0,6.0,Non-Networked
185526,0.0,1.0,0.0,Non-Networked
185527,0.0,1.0,0.0,Non-Networked
185529,0.0,0.0,4.0,ChargePoint Network
185530,0.0,0.0,2.0,ChargePoint Network
185531,0.0,0.0,1.0,ChargePoint Network
185533,0.0,0.0,3.0,Blink Network
185536,0.0,0.0,5.0,SemaCharge Network
185537,0.0,0.0,5.0,SemaCharge Network
185539,0.0,0.0,2.0,ChargePoint Network
185540,0.0,0.0,2.0,ChargePoint Network
185543,0.0,0.0,2.0,ChargePoint Network
185544,0.0,0.0,2.0,ChargePoint Network
185545,0.0,0.0,2.0,ChargePoint Network
185546,0.0,0.0,2.0,ChargePoint Network
185547,0.0,0.0,2.0,ChargePoint Network
185548,0.0,0.0,2.0,ChargePoint Network
185552,0.0,0.0,1.0,Non-Networked
185556,0.0,0.0,10.0,Non-Networked
185557,0.0,0.0,10.0,Non-Networked
185558,1.0,0.0,2.0,Non-Networked
185559,0.0,0.0,2.0,Non-Networked
185561,0.0,0.0,4.0,SemaCharge Network
185564,0.0,0.0,6.0,SemaCharge Network
185569,0.0,0.0,1.0,ChargePoint Network
185570,0.0,0.0,1.0,ChargePoint Network
185571,0.0,0.0,1.0,ChargePoint Network
185572,0.0,0.0,1.0,ChargePoint Network
185573,0.0,0.0,2.0,ChargePoint Network
185574,0.0,0.0,2.0,ChargePoint Network
185575,1.0,0.0,0.0,ChargePoint Network
185576,1.0,0.0,0.0,ChargePoint Network
185577,0.0,0.0,2.0,ChargePoint Network
185578,0.0,0.0,2.0,ChargePoint Network
185579,0.0,0.0,2.0,ChargePoint Network
185581,0.0,0.0,2.0,ChargePoint Network
185582,0.0,0.0,2.0,ChargePoint Network
185583,3.0,0.0,1.0,Electrify America
185588,0.0,0.0,12.0,POWERFLEX
185589,0.0,0.0,14.0,POWERFLEX
185590,0.0,0.0,6.0,POWERFLEX
185610,8.0,0.0,0.0,Tesla
185611,12.0,0.0,0.0,Tesla
185613,0.0,0.0,2.0,Volta
185614,0.0,0.0,2.0,Volta
185615,0.0,0.0,2.0,Volta
185616,0.0,0.0,2.0,Volta
185617,0.0,0.0,2.0,Volta
185618,0.0,0.0,2.0,Volta
185619,0.0,0.0,2.0,Volta
185620,0.0,0.0,2.0,Volta
185621,0.0,0.0,2.0,Volta
185622,0.0,0.0,2.0,Volta
185623,0.0,0.0,2.0,Volta
185624,0.0,0.0,6.0,Volta
185625,0.0,0.0,2.0,Volta
185626,0.0,0.0,2.0,Volta
185627,0.0,0.0,4.0,EV Connect
185628,0.0,0.0,4.0,Non-Networked
185629,0.0,0.0,1.0,Non-Networked
185637,0.0,0.0,1.0,SemaCharge Network
185639,0.0,0.0,1.0,SemaCharge Network
185640,0.0,0.0,1.0,ChargePoint Network
185647,1.0,0.0,0.0,ChargePoint Network
185648,0.0,0.0,2.0,ChargePoint Network
185649,0.0,0.0,2.0,ChargePoint Network
185650,0.0,0.0,2.0,ChargePoint Network
185651,0.0,0.0,2.0,ChargePoint Network
185652,0.0,0.0,2.0,ChargePoint Network
185653,0.0,0.0,2.0,ChargePoint Network
185667,0.0,0.0,4.0,SemaCharge Network
185669,0.0,0.0,2.0,ChargePoint Network
185672,0.0,0.0,3.0,Non-Networked
185673,0.0,0.0,2.0,SHELL_RECHARGE
185674,0.0,0.0,2.0,SHELL_RECHARGE
185675,2.0,0.0,2.0,ZEFNET
185706,0.0,0.0,2.0,ChargePoint Network
185708,0.0,0.0,2.0,Non-Networked
185709,0.0,0.0,1.0,Blink Network
185730,0.0,0.0,2.0,ChargePoint Network
185734,0.0,0.0,1.0,ChargePoint Network
185735,0.0,0.0,2.0,ChargePoint Network
185736,0.0,0.0,2.0,ChargePoint Network
185737,0.0,0.0,2.0,ChargePoint Network
185738,0.0,0.0,2.0,ChargePoint Network
185739,0.0,0.0,2.0,ChargePoint Network
185740,0.0,0.0,2.0,ChargePoint Network
186009,0.0,0.0,2.0,eVgo Network
186010,0.0,0.0,2.0,eVgo Network
186011,0.0,0.0,2.0,eVgo Network
186012,0.0,0.0,2.0,eVgo Network
186013,0.0,0.0,2.0,eVgo Network
186014,0.0,0.0,2.0,eVgo Network
186015,0.0,0.0,2.0,eVgo Network
186016,0.0,0.0,2.0,eVgo Network
186017,0.0,0.0,2.0,eVgo Network
186018,0.0,0.0,2.0,eVgo Network
186019,0.0,0.0,2.0,eVgo Network
186020,0.0,0.0,2.0,eVgo Network
186024,0.0,0.0,7.0,SemaCharge Network
186027,0.0,0.0,2.0,ChargePoint Network
186032,1.0,0.0,0.0,ChargePoint Network
186033,0.0,0.0,2.0,ChargePoint Network
186034,0.0,0.0,2.0,ChargePoint Network
186035,0.0,0.0,2.0,ChargePoint Network
186036,0.0,0.0,1.0,ChargePoint Network
186037,0.0,0.0,2.0,ChargePoint Network
186038,0.0,0.0,2.0,ChargePoint Network
186039,1.0,0.0,0.0,ChargePoint Network
186040,1.0,0.0,0.0,ChargePoint Network
186041,0.0,0.0,2.0,ChargePoint Network
186042,0.0,0.0,2.0,ChargePoint Network
186043,0.0,0.0,2.0,ChargePoint Network
186044,0.0,0.0,2.0,ChargePoint Network
186045,0.0,0.0,2.0,ChargePoint Network
186046,0.0,0.0,2.0,ChargePoint Network
186048,1.0,0.0,0.0,ChargePoint Network
186049,2.0,0.0,0.0,SHELL_RECHARGE
186050,4.0,0.0,0.0,Electrify America
186058,0.0,0.0,3.0,Blink Network
186059,0.0,0.0,3.0,Blink Network
186060,0.0,0.0,8.0,SemaCharge Network
186061,0.0,0.0,2.0,ChargePoint Network
186062,0.0,0.0,2.0,ChargePoint Network
186063,0.0,0.0,2.0,ChargePoint Network
186064,0.0,0.0,2.0,ChargePoint Network
186065,0.0,0.0,2.0,ChargePoint Network
186066,0.0,0.0,2.0,ChargePoint Network
186067,1.0,0.0,0.0,ChargePoint Network
186068,1.0,0.0,0.0,ChargePoint Network
186081,0.0,0.0,2.0,ChargePoint Network
186082,0.0,0.0,2.0,ChargePoint Network
186083,0.0,0.0,2.0,ChargePoint Network
186085,1.0,0.0,0.0,ChargePoint Network
186088,0.0,0.0,1.0,SHELL_RECHARGE
186089,4.0,0.0,0.0,Electrify America
186096,0.0,0.0,1.0,Blink Network
186097,0.0,0.0,3.0,Blink Network
186099,0.0,0.0,2.0,Blink Network
186103,0.0,0.0,2.0,SemaCharge Network
186110,0.0,0.0,2.0,ChargePoint Network
186111,0.0,0.0,2.0,ChargePoint Network
186112,0.0,0.0,2.0,ChargePoint Network
186113,0.0,0.0,2.0,ChargePoint Network
186114,0.0,0.0,2.0,ChargePoint Network
186115,0.0,0.0,2.0,ChargePoint Network
186116,0.0,0.0,2.0,ChargePoint Network
186117,0.0,0.0,2.0,ChargePoint Network
186124,0.0,0.0,2.0,ChargePoint Network
186125,0.0,0.0,2.0,ChargePoint Network
186126,0.0,0.0,2.0,ChargePoint Network
186127,0.0,0.0,2.0,ChargePoint Network
186128,0.0,0.0,2.0,ChargePoint Network
186130,0.0,0.0,2.0,ChargePoint Network
186131,0.0,0.0,2.0,ChargePoint Network
186132,0.0,0.0,2.0,ChargePoint Network
186133,0.0,0.0,2.0,ChargePoint Network
186134,0.0,0.0,2.0,ChargePoint Network
186135,0.0,0.0,2.0,ChargePoint Network
186136,0.0,0.0,2.0,ChargePoint Network
186137,0.0,0.0,2.0,ChargePoint Network
186138,0.0,0.0,2.0,ChargePoint Network
186145,0.0,0.0,1.0,SemaCharge Network
186148,0.0,0.0,2.0,ChargePoint Network
186150,0.0,0.0,2.0,ChargePoint Network
186151,0.0,0.0,2.0,ChargePoint Network
186153,0.0,0.0,2.0,ChargePoint Network
186154,0.0,0.0,2.0,ChargePoint Network
186155,0.0,0.0,2.0,ChargePoint Network
186156,0.0,0.0,2.0,ChargePoint Network
186157,0.0,0.0,2.0,ChargePoint Network
186158,0.0,0.0,2.0,ChargePoint Network
186159,0.0,0.0,2.0,ChargePoint Network
186161,4.0,0.0,0.0,Electrify America
186169,0.0,0.0,10.0,SemaCharge Network
186174,0.0,0.0,7.0,SHELL_RECHARGE
186179,8.0,0.0,0.0,Tesla
186180,12.0,0.0,0.0,Tesla
186181,12.0,0.0,0.0,Tesla
186182,0.0,0.0,6.0,Tesla Destination
186183,0.0,0.0,1.0,Non-Networked
186184,0.0,0.0,1.0,Non-Networked
186185,0.0,0.0,1.0,Non-Networked
186186,0.0,0.0,1.0,Non-Networked
186187,0.0,0.0,1.0,Non-Networked
186188,0.0,0.0,2.0,Non-Networked
186189,0.0,0.0,2.0,Non-Networked
186190,0.0,0.0,1.0,Non-Networked
186191,0.0,0.0,4.0,Non-Networked
186192,0.0,0.0,2.0,Non-Networked
186193,0.0,0.0,1.0,Non-Networked
186194,0.0,0.0,1.0,Non-Networked
186195,0.0,0.0,1.0,Non-Networked
186196,0.0,0.0,2.0,Non-Networked
186197,1.0,0.0,0.0,Non-Networked
186198,0.0,0.0,2.0,Non-Networked
186199,0.0,0.0,1.0,Non-Networked
186200,0.0,0.0,2.0,Non-Networked
186201,0.0,0.0,2.0,Non-Networked
186202,1.0,0.0,1.0,Non-Networked
186203,0.0,0.0,2.0,Non-Networked
186204,0.0,0.0,1.0,Non-Networked
186205,0.0,0.0,3.0,Non-Networked
186206,0.0,0.0,1.0,Non-Networked
186207,2.0,0.0,0.0,Non-Networked
186208,2.0,0.0,0.0,Non-Networked
186209,2.0,0.0,0.0,Non-Networked
186210,0.0,0.0,5.0,Non-Networked
186211,3.0,0.0,0.0,Non-Networked
186212,0.0,0.0,10.0,ChargePoint Network
186213,0.0,0.0,8.0,FCN
186215,0.0,0.0,2.0,Non-Networked
186216,0.0,0.0,2.0,Non-Networked
186217,0.0,0.0,1.0,Non-Networked
186218,0.0,0.0,1.0,Non-Networked
186219,0.0,0.0,2.0,ChargePoint Network
186220,0.0,0.0,4.0,ChargePoint Network
186222,0.0,0.0,2.0,Non-Networked
186223,0.0,0.0,2.0,Non-Networked
186242,1.0,0.0,0.0,ChargePoint Network
186243,0.0,0.0,2.0,ChargePoint Network
186244,0.0,0.0,2.0,ChargePoint Network
186245,0.0,0.0,2.0,ChargePoint Network
186246,0.0,0.0,2.0,ChargePoint Network
186247,0.0,0.0,2.0,ChargePoint Network
186248,0.0,0.0,2.0,ChargePoint Network
186249,0.0,0.0,2.0,ChargePoint Network
186250,0.0,0.0,2.0,ChargePoint Network
186257,4.0,0.0,0.0,Electrify America
186261,0.0,0.0,4.0,EV Connect
186262,0.0,0.0,4.0,Blink Network
186264,0.0,0.0,1.0,Blink Network
186266,0.0,0.0,2.0,ChargePoint Network
186267,0.0,0.0,2.0,ChargePoint Network
186268,0.0,0.0,2.0,ChargePoint Network
186269,0.0,0.0,2.0,ChargePoint Network
186270,0.0,0.0,2.0,ChargePoint Network
186271,0.0,0.0,1.0,ChargePoint Network
186272,0.0,0.0,2.0,ChargePoint Network
186273,0.0,0.0,2.0,ChargePoint Network
186274,0.0,0.0,2.0,ChargePoint Network
186275,0.0,0.0,2.0,ChargePoint Network
186276,0.0,0.0,2.0,ChargePoint Network
186277,0.0,0.0,2.0,ChargePoint Network
186278,0.0,0.0,2.0,ChargePoint Network
186281,0.0,0.0,2.0,ChargePoint Network
186282,4.0,0.0,0.0,Electrify America
186283,8.0,0.0,0.0,Electrify America
186307,0.0,0.0,4.0,Blink Network
186309,1.0,0.0,0.0,ChargePoint Network
186310,1.0,0.0,0.0,ChargePoint Network
186311,0.0,0.0,2.0,ChargePoint Network
186312,0.0,0.0,2.0,ChargePoint Network
186313,0.0,0.0,2.0,ChargePoint Network
186314,0.0,0.0,2.0,ChargePoint Network
186315,0.0,0.0,2.0,ChargePoint Network
186316,0.0,0.0,2.0,ChargePoint Network
186319,0.0,0.0,2.0,ChargePoint Network
186320,0.0,0.0,2.0,ChargePoint Network
186323,1.0,0.0,0.0,ChargePoint Network
186324,0.0,0.0,2.0,ChargePoint Network
186325,1.0,0.0,0.0,ChargePoint Network
186326,1.0,0.0,0.0,ChargePoint Network
186331,12.0,0.0,0.0,Tesla
186332,12.0,0.0,0.0,Tesla
186333,8.0,0.0,0.0,Tesla
186334,8.0,0.0,0.0,Tesla
186335,0.0,0.0,2.0,Volta
186336,0.0,0.0,2.0,Volta
186337,0.0,0.0,2.0,Volta
186338,0.0,0.0,2.0,Volta
186339,0.0,0.0,2.0,Volta
186340,0.0,0.0,2.0,Volta
186341,0.0,0.0,2.0,Volta
186342,0.0,0.0,2.0,Volta
186343,0.0,0.0,2.0,Volta
186344,0.0,0.0,2.0,Volta
186345,0.0,0.0,2.0,Volta
186346,0.0,0.0,2.0,Non-Networked
186347,0.0,0.0,9.0,Non-Networked
186348,0.0,0.0,3.0,Non-Networked
186349,0.0,0.0,1.0,Non-Networked
186350,0.0,0.0,2.0,Non-Networked
186351,0.0,0.0,1.0,Non-Networked
186352,0.0,0.0,2.0,Non-Networked
186353,0.0,0.0,1.0,Non-Networked
186354,0.0,0.0,1.0,Non-Networked
186355,0.0,0.0,2.0,Non-Networked
186356,0.0,0.0,1.0,Non-Networked
186357,0.0,0.0,4.0,Non-Networked
186358,0.0,0.0,4.0,Non-Networked
186373,0.0,0.0,2.0,ChargePoint Network
186374,0.0,0.0,2.0,ChargePoint Network
186375,0.0,0.0,2.0,ChargePoint Network
186376,0.0,0.0,2.0,ChargePoint Network
186377,0.0,0.0,2.0,ChargePoint Network
186381,0.0,0.0,2.0,ChargePoint Network
186382,0.0,0.0,2.0,ChargePoint Network
186385,0.0,0.0,2.0,ChargePoint Network
186386,0.0,0.0,2.0,ChargePoint Network
186387,0.0,0.0,2.0,ChargePoint Network
186388,0.0,0.0,2.0,ChargePoint Network
186390,4.0,0.0,0.0,Electrify America
186400,0.0,0.0,2.0,ChargePoint Network
186401,0.0,0.0,2.0,ChargePoint Network
186402,0.0,0.0,2.0,ChargePoint Network
186403,0.0,0.0,2.0,ChargePoint Network
186407,4.0,0.0,0.0,Electrify America
186410,0.0,0.0,12.0,Blink Network
186414,0.0,0.0,1.0,SemaCharge Network
186415,0.0,0.0,2.0,ChargePoint Network
186416,0.0,0.0,2.0,ChargePoint Network
186417,0.0,0.0,2.0,ChargePoint Network
186418,0.0,0.0,2.0,ChargePoint Network
186419,0.0,0.0,2.0,ChargePoint Network
186423,0.0,0.0,2.0,ChargePoint Network
186424,0.0,0.0,2.0,ChargePoint Network
186425,0.0,0.0,2.0,ChargePoint Network
186521,0.0,0.0,3.0,Blink Network
186522,0.0,0.0,2.0,ChargePoint Network
186525,0.0,0.0,2.0,ChargePoint Network
186526,0.0,0.0,2.0,ChargePoint Network
186527,2.0,0.0,0.0,SHELL_RECHARGE
186531,0.0,0.0,1.0,SemaCharge Network
186534,0.0,0.0,8.0,SemaCharge Network
186535,0.0,0.0,2.0,ChargePoint Network
186536,0.0,0.0,2.0,ChargePoint Network
186537,0.0,0.0,2.0,ChargePoint Network
186538,0.0,0.0,1.0,ChargePoint Network
186539,0.0,0.0,2.0,ChargePoint Network
186540,1.0,0.0,0.0,ChargePoint Network
186541,1.0,0.0,0.0,ChargePoint Network
186543,0.0,0.0,2.0,ChargePoint Network
186544,0.0,0.0,1.0,ChargePoint Network
186545,0.0,0.0,2.0,ChargePoint Network
186546,0.0,0.0,2.0,ChargePoint Network
186547,0.0,0.0,2.0,ChargePoint Network
186548,0.0,0.0,2.0,ChargePoint Network
186550,2.0,0.0,1.0,Electrify America
186551,0.0,0.0,2.0,FLO
186554,0.0,0.0,2.0,Blink Network
186555,0.0,0.0,4.0,SemaCharge Network
186556,0.0,0.0,2.0,SemaCharge Network
186557,0.0,0.0,2.0,ChargePoint Network
186558,0.0,0.0,2.0,ChargePoint Network
186559,0.0,0.0,2.0,ChargePoint Network
186560,0.0,0.0,2.0,ChargePoint Network
186561,0.0,0.0,2.0,ChargePoint Network
186562,0.0,0.0,2.0,ChargePoint Network
186563,0.0,0.0,2.0,ChargePoint Network
186564,0.0,0.0,1.0,ChargePoint Network
186566,0.0,0.0,2.0,ChargePoint Network
186567,0.0,0.0,2.0,ChargePoint Network
186570,0.0,0.0,2.0,ChargePoint Network
186572,0.0,0.0,6.0,SHELL_RECHARGE
186576,0.0,0.0,4.0,Blink Network
186577,0.0,0.0,4.0,SemaCharge Network
186578,0.0,0.0,2.0,ChargePoint Network
186579,0.0,0.0,2.0,ChargePoint Network
186580,0.0,0.0,2.0,ChargePoint Network
186581,0.0,0.0,2.0,ChargePoint Network
186582,0.0,0.0,2.0,ChargePoint Network
186583,0.0,0.0,2.0,ChargePoint Network
186584,0.0,0.0,2.0,ChargePoint Network
186585,0.0,0.0,2.0,ChargePoint Network
186586,0.0,0.0,2.0,ChargePoint Network
186589,0.0,0.0,2.0,ChargePoint Network
186590,0.0,0.0,1.0,ChargePoint Network
186591,0.0,0.0,1.0,ChargePoint Network
186592,0.0,0.0,2.0,ChargePoint Network
186593,0.0,0.0,2.0,ChargePoint Network
186594,0.0,0.0,2.0,ChargePoint Network
186597,1.0,0.0,0.0,Non-Networked
186598,1.0,0.0,0.0,Non-Networked
186599,0.0,0.0,4.0,Non-Networked
186603,0.0,0.0,2.0,ChargePoint Network
186604,0.0,0.0,2.0,ChargePoint Network
186605,0.0,0.0,2.0,ChargePoint Network
186606,0.0,0.0,2.0,ChargePoint Network
186607,0.0,0.0,2.0,ChargePoint Network
186608,0.0,0.0,2.0,ChargePoint Network
186609,0.0,0.0,2.0,ChargePoint Network
186610,0.0,0.0,2.0,ChargePoint Network
186611,0.0,0.0,2.0,ChargePoint Network
186612,0.0,0.0,2.0,ChargePoint Network
186613,0.0,0.0,2.0,ChargePoint Network
186614,0.0,0.0,2.0,ChargePoint Network
186615,0.0,0.0,2.0,ChargePoint Network
186616,0.0,0.0,2.0,ChargePoint Network
186617,0.0,0.0,2.0,ChargePoint Network
186618,0.0,0.0,2.0,ChargePoint Network
186619,0.0,0.0,2.0,ChargePoint Network
186620,0.0,0.0,2.0,ChargePoint Network
186621,0.0,0.0,2.0,ChargePoint Network
186622,0.0,0.0,2.0,ChargePoint Network
186623,0.0,0.0,2.0,ChargePoint Network
186624,0.0,0.0,2.0,ChargePoint Network
186625,0.0,0.0,2.0,ChargePoint Network
186626,0.0,0.0,1.0,ChargePoint Network
186627,0.0,0.0,2.0,ChargePoint Network
186628,0.0,0.0,2.0,ChargePoint Network
186629,0.0,0.0,2.0,ChargePoint Network
186630,0.0,0.0,2.0,ChargePoint Network
186631,0.0,0.0,2.0,ChargePoint Network
186632,0.0,0.0,2.0,ChargePoint Network
186633,0.0,0.0,2.0,ChargePoint Network
186634,0.0,0.0,1.0,ChargePoint Network
186635,0.0,0.0,2.0,ChargePoint Network
186636,0.0,0.0,2.0,ChargePoint Network
186637,0.0,0.0,2.0,ChargePoint Network
186638,0.0,0.0,2.0,ChargePoint Network
186639,0.0,0.0,2.0,ChargePoint Network
186640,0.0,0.0,2.0,ChargePoint Network
186641,0.0,0.0,2.0,ChargePoint Network
186642,0.0,0.0,2.0,ChargePoint Network
186643,0.0,0.0,2.0,ChargePoint Network
186644,0.0,0.0,2.0,ChargePoint Network
186645,0.0,0.0,2.0,ChargePoint Network
186646,0.0,0.0,2.0,ChargePoint Network
186647,0.0,0.0,2.0,ChargePoint Network
186648,0.0,0.0,1.0,ChargePoint Network
186653,0.0,0.0,2.0,SemaCharge Network
186654,0.0,0.0,2.0,ChargePoint Network
186657,0.0,0.0,2.0,OpConnect
186658,4.0,0.0,0.0,Electrify America
