sid,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network
174219,type1,None,None,2.0,ChargePoint Network
174220,type1,None,None,2.0,ChargePoint Network
174221,type1,None,None,2.0,ChargePoint Network
174222,type1,None,None,1.0,ChargePoint Network
174224,type1,None,None,2.0,ChargePoint Network
174227,type1,None,None,2.0,ChargePoint Network
174228,type1,None,None,2.0,ChargePoint Network
174229,type1,None,None,2.0,ChargePoint Network
174230,type1,None,None,2.0,ChargePoint Network
174231,type1,None,None,2.0,ChargePoint Network
174232,type1,None,None,2.0,ChargePoint Network
174234,chademo,1.0,None,None,ChargePoint Network
174234,ccs,1.0,None,None,ChargePoint Network
174235,type1,None,None,2.0,ChargePoint Network
174246,type1,None,None,2.0,ChargePoint Network
174247,type1,None,None,2.0,ChargePoint Network
174248,chademo,1.0,None,None,ChargePoint Network
174249,ccs,1.0,None,None,ChargePoint Network
174250,ccs,1.0,None,None,ChargePoint Network
174251,type1,None,None,1.0,ChargePoint Network
174252,type1,None,None,1.0,ChargePoint Network
174253,type1,None,None,1.0,ChargePoint Network
174254,type1,None,None,2.0,ChargePoint Network
174255,type1,None,None,2.0,ChargePoint Network
174260,type1,None,None,2.0,ChargePoint Network
174261,type1,None,None,2.0,ChargePoint Network
174262,type1,None,None,2.0,ChargePoint Network
174263,type1,None,None,2.0,ChargePoint Network
174264,type1,None,None,2.0,ChargePoint Network
174265,type1,None,None,2.0,ChargePoint Network
174266,type1,None,None,2.0,ChargePoint Network
174267,type1,None,None,2.0,ChargePoint Network
174272,type1,None,None,2.0,ChargePoint Network
174273,type1,None,None,2.0,ChargePoint Network
174274,type1,None,None,2.0,ChargePoint Network
174275,type1,None,None,2.0,ChargePoint Network
174276,type1,None,None,2.0,ChargePoint Network
174277,type1,None,None,2.0,ChargePoint Network
174278,type1,None,None,2.0,ChargePoint Network
174279,type1,None,None,2.0,ChargePoint Network
174280,type1,None,None,2.0,ChargePoint Network
174281,type1,None,None,2.0,ChargePoint Network
174282,type1,None,None,2.0,ChargePoint Network
174283,type1,None,None,2.0,ChargePoint Network
174284,chademo,1.0,None,None,ChargePoint Network
174284,ccs,1.0,None,None,ChargePoint Network
174285,chademo,1.0,None,None,ChargePoint Network
174285,ccs,1.0,None,None,ChargePoint Network
174286,chademo,1.0,None,None,ChargePoint Network
174286,ccs,1.0,None,None,ChargePoint Network
174287,type1,None,None,2.0,ChargePoint Network
174288,type1,None,None,2.0,ChargePoint Network
174289,type1,None,None,2.0,ChargePoint Network
174290,type1,None,None,2.0,ChargePoint Network
174291,type1,None,None,2.0,ChargePoint Network
174292,chademo,1.0,None,None,ChargePoint Network
174292,ccs,1.0,None,None,ChargePoint Network
174293,type1,None,None,2.0,ChargePoint Network
174294,type1,None,None,1.0,ChargePoint Network
174295,type1,None,None,2.0,ChargePoint Network
174296,type1,None,None,2.0,ChargePoint Network
174297,type1,None,None,2.0,ChargePoint Network
174298,type1,None,None,2.0,ChargePoint Network
174299,type1,None,None,2.0,ChargePoint Network
174300,type1,None,None,2.0,ChargePoint Network
174301,type1,None,None,2.0,ChargePoint Network
174302,type1,None,None,2.0,ChargePoint Network
174303,type1,None,None,2.0,ChargePoint Network
174304,type1,None,None,2.0,ChargePoint Network
174306,type1,None,None,1.0,ChargePoint Network
174307,type1,None,None,2.0,ChargePoint Network
174308,type1,None,None,2.0,ChargePoint Network
174309,type1,None,None,2.0,ChargePoint Network
174310,type1,None,None,2.0,ChargePoint Network
174311,type1,None,None,2.0,ChargePoint Network
174312,type1,None,None,2.0,ChargePoint Network
174314,type1,None,None,2.0,ChargePoint Network
174315,type1,None,None,2.0,ChargePoint Network
174316,type1,None,None,2.0,ChargePoint Network
174317,type1,None,None,2.0,ChargePoint Network
174320,chademo,1.0,None,None,ChargePoint Network
174320,ccs,1.0,None,None,ChargePoint Network
174321,type1,None,None,2.0,ChargePoint Network
174323,type1,None,None,2.0,ChargePoint Network
174324,type1,None,None,1.0,ChargePoint Network
174325,type1,None,None,2.0,ChargePoint Network
174326,type1,None,None,2.0,ChargePoint Network
174327,type1,None,None,2.0,ChargePoint Network
174328,type1,None,None,2.0,ChargePoint Network
174329,type1,None,None,2.0,ChargePoint Network
174330,type1,None,None,2.0,ChargePoint Network
174331,type1,None,None,1.0,ChargePoint Network
174332,type1,None,None,1.0,ChargePoint Network
174333,type1,None,None,2.0,ChargePoint Network
174334,type1,None,None,2.0,ChargePoint Network
174335,type1,None,None,1.0,ChargePoint Network
174336,type1,None,None,1.0,ChargePoint Network
174337,type1,None,None,2.0,ChargePoint Network
174338,type1,None,None,2.0,ChargePoint Network
174339,type1,None,None,2.0,ChargePoint Network
174341,type1,None,None,2.0,ChargePoint Network
174342,type1,None,None,2.0,ChargePoint Network
174343,type1,None,None,1.0,ChargePoint Network
174344,type1,None,None,1.0,ChargePoint Network
174345,type1,None,None,2.0,ChargePoint Network
174349,type1,None,None,2.0,ChargePoint Network
174350,type1,None,None,2.0,ChargePoint Network
174351,type1,None,None,2.0,ChargePoint Network
174352,chademo,1.0,None,None,ChargePoint Network
174352,ccs,1.0,None,None,ChargePoint Network
174353,type1,None,None,2.0,ChargePoint Network
174354,type1,None,None,2.0,ChargePoint Network
174355,type1,None,None,2.0,ChargePoint Network
174356,ccs,1.0,None,None,ChargePoint Network
174357,type1,None,None,2.0,ChargePoint Network
174359,ccs,1.0,None,None,ChargePoint Network
174361,type1,None,None,2.0,ChargePoint Network
174362,type1,None,None,2.0,ChargePoint Network
174363,type1,None,None,2.0,ChargePoint Network
174364,type1,None,None,2.0,ChargePoint Network
174365,type1,None,None,2.0,ChargePoint Network
174367,type1,None,None,2.0,ChargePoint Network
174368,type1,None,None,2.0,ChargePoint Network
174369,chademo,1.0,None,None,ChargePoint Network
174369,ccs,1.0,None,None,ChargePoint Network
174370,type1,None,None,2.0,ChargePoint Network
174372,type1,None,None,2.0,ChargePoint Network
174373,type1,None,None,2.0,ChargePoint Network
174374,type1,None,None,2.0,ChargePoint Network
174375,type1,None,None,2.0,ChargePoint Network
174376,type1,None,None,2.0,ChargePoint Network
174377,type1,None,None,2.0,ChargePoint Network
174378,type1,None,None,2.0,ChargePoint Network
174379,type1,None,None,2.0,ChargePoint Network
174380,type1,None,None,2.0,ChargePoint Network
174381,type1,None,None,2.0,ChargePoint Network
174382,type1,None,None,2.0,ChargePoint Network
174383,type1,None,None,2.0,ChargePoint Network
174384,type1,None,None,2.0,ChargePoint Network
174385,type1,None,None,2.0,ChargePoint Network
174386,type1,None,None,2.0,ChargePoint Network
174389,type1,None,None,2.0,ChargePoint Network
174390,type1,None,None,2.0,ChargePoint Network
174391,type1,None,None,2.0,ChargePoint Network
174392,type1,None,None,2.0,ChargePoint Network
174398,chademo,1.0,None,None,ChargePoint Network
174398,ccs,1.0,None,None,ChargePoint Network
174399,type1,None,None,2.0,ChargePoint Network
174400,type1,None,None,2.0,ChargePoint Network
174401,type1,None,None,2.0,ChargePoint Network
174402,type1,None,None,2.0,ChargePoint Network
174403,chademo,1.0,None,None,ChargePoint Network
174403,ccs,1.0,None,None,ChargePoint Network
174404,chademo,1.0,None,None,ChargePoint Network
174404,ccs,1.0,None,None,ChargePoint Network
174405,type1,None,None,2.0,ChargePoint Network
174406,type1,None,None,2.0,ChargePoint Network
174407,type1,None,None,2.0,ChargePoint Network
174408,type1,None,None,2.0,ChargePoint Network
174409,type1,None,None,2.0,ChargePoint Network
174411,type1,None,None,2.0,ChargePoint Network
174412,type1,None,None,2.0,ChargePoint Network
174413,type1,None,None,2.0,ChargePoint Network
174414,type1,None,None,2.0,ChargePoint Network
174415,type1,None,None,2.0,ChargePoint Network
174416,type1,None,None,2.0,ChargePoint Network
174417,type1,None,None,2.0,ChargePoint Network
174418,type1,None,None,2.0,ChargePoint Network
174420,type1,None,None,2.0,ChargePoint Network
174421,type1,None,None,2.0,ChargePoint Network
174422,type1,None,None,2.0,ChargePoint Network
174423,type1,None,None,2.0,ChargePoint Network
174424,type1,None,None,2.0,ChargePoint Network
174425,type1,None,None,2.0,ChargePoint Network
174426,type1,None,None,2.0,ChargePoint Network
174428,type1,None,None,2.0,ChargePoint Network
174431,type1,None,None,2.0,ChargePoint Network
174432,type1,None,None,2.0,ChargePoint Network
174433,type1,None,None,2.0,ChargePoint Network
174434,type1,None,None,2.0,ChargePoint Network
174435,type1,None,None,1.0,ChargePoint Network
174436,type1,None,None,2.0,ChargePoint Network
174437,chademo,1.0,None,None,ChargePoint Network
174437,ccs,1.0,None,None,ChargePoint Network
174438,chademo,1.0,None,None,ChargePoint Network
174438,ccs,1.0,None,None,ChargePoint Network
